episode,update,turns,winner,x_reward,rolling_x_reward_50,loss,policy_loss,value_loss,entropy
51,7,27,X,1.0,0.2,0.6887164625028769,-0.051788120375325285,1.5265408953030903,2.276586910088857
52,7,31,X,1.0,0.2,0.6887164625028769,-0.051788120375325285,1.5265408953030903,2.276586910088857
53,7,21,X,1.0,0.2,0.6887164625028769,-0.051788120375325285,1.5265408953030903,2.276586910088857
54,7,13,X,1.0,0.2,0.6887164625028769,-0.051788120375325285,1.5265408953030903,2.276586910088857
55,7,11,X,1.0,0.2,0.6887164625028769,-0.051788120375325285,1.5265408953030903,2.276586910088857
56,7,14,O,-1.0,0.16,0.6887164625028769,-0.051788120375325285,1.5265408953030903,2.276586910088857
57,8,12,O,-1.0,0.16,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
58,8,11,X,1.0,0.16,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
59,8,12,O,-1.0,0.16,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
60,8,45,X,1.0,0.2,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
61,8,13,X,1.0,0.24,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
62,8,7,X,1.0,0.24,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
63,8,29,X,1.0,0.28,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
64,8,23,X,1.0,0.28,0.42055532957116765,-0.08430894312914461,1.0551822036504745,2.2726834615071616
65,9,17,X,1.0,0.28,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
66,9,22,O,-1.0,0.28,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
67,9,20,O,-1.0,0.24,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
68,9,11,X,1.0,0.28,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
69,9,43,X,1.0,0.28,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
70,9,15,X,1.0,0.32,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
71,9,37,X,1.0,0.32,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
72,9,9,X,1.0,0.32,0.4618655393520991,-0.05899400729686022,1.089362661043803,2.3821797569592795
73,10,45,X,1.0,0.36,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
74,10,37,X,1.0,0.36,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
75,10,63,X,1.0,0.36,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
76,10,9,X,1.0,0.36,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
77,10,11,X,1.0,0.4,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
78,10,14,O,-1.0,0.36,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
79,10,23,X,1.0,0.36,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
80,10,40,O,-1.0,0.32,0.3050075760111213,-0.053003454027930275,0.7632572967559099,2.3617612570524216
81,11,23,X,1.0,0.36,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
82,11,46,O,-1.0,0.32,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
83,11,13,X,1.0,0.36,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
84,11,7,X,1.0,0.4,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
85,11,25,X,1.0,0.44,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
86,11,17,X,1.0,0.44,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
87,11,9,X,1.0,0.44,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
88,11,12,O,-1.0,0.44,0.28078905617197353,-0.044762195204384625,0.6969865337014198,2.294200599193573
89,12,38,O,-1.0,0.4,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
90,12,34,O,-1.0,0.36,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
91,12,13,X,1.0,0.4,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
92,12,12,O,-1.0,0.4,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
93,12,19,X,1.0,0.4,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
94,12,17,X,1.0,0.4,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
95,12,17,X,1.0,0.4,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
96,12,30,O,-1.0,0.36,0.41678308012584847,-0.05181687340761224,0.9877188553412756,2.525948087374369
97,13,61,X,1.0,0.4,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
98,13,29,X,1.0,0.44,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
99,13,12,O,-1.0,0.4,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
100,13,18,O,-1.0,0.4,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
101,13,19,X,1.0,0.4,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
102,13,7,X,1.0,0.4,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
103,13,20,O,-1.0,0.36,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
104,13,32,O,-1.0,0.32,0.323381298687309,-0.03954510879702866,0.7720479220151901,2.309755265712738
105,14,17,X,1.0,0.32,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
106,14,36,O,-1.0,0.32,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
107,14,21,X,1.0,0.36,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
108,14,13,X,1.0,0.36,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
109,14,15,X,1.0,0.4,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
110,14,35,X,1.0,0.4,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
111,14,16,O,-1.0,0.36,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
112,14,9,X,1.0,0.36,0.25851411729430157,-0.07334247107307117,0.7053330764174461,2.080995519955953
113,15,14,O,-1.0,0.32,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
114,15,20,O,-1.0,0.28,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
115,15,23,X,1.0,0.28,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
116,15,31,X,1.0,0.32,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
117,15,20,O,-1.0,0.32,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
118,15,17,X,1.0,0.32,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
119,15,47,X,1.0,0.32,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
120,15,18,O,-1.0,0.28,0.43047255867471296,-0.05154142311463753,1.01521497964859,2.559351126352946
