episode,update,turns,winner,x_reward,rolling_x_reward_50,loss,policy_loss,value_loss,entropy
56,7,60,O,-1.0,0.0,0.22331881360150874,-0.03608944156439975,0.6015683733858168,4.137593150138855
57,8,76,O,-1.0,0.0,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
58,8,67,X,1.0,0.04,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
59,8,76,O,-1.0,0.04,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
60,8,81,X,1.0,0.04,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
61,8,80,O,-1.0,0.04,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
62,8,74,O,-1.0,0.04,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
63,8,54,O,-1.0,0.0,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
64,8,57,X,1.0,0.04,0.1561889115514027,-0.031197966542094946,0.4561207969155576,4.0673523677719965
65,9,31,X,1.0,0.08,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
66,9,63,X,1.0,0.12,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
67,9,52,O,-1.0,0.08,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
68,9,84,O,-1.0,0.04,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
69,9,37,X,1.0,0.04,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
70,9,80,O,-1.0,0.0,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
71,9,55,X,1.0,0.0,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
72,9,83,X,1.0,0.0,0.25526790658477694,-0.037415810918901116,0.6681916490197182,4.141210898756981
73,10,53,X,1.0,0.04,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
74,10,79,X,1.0,0.04,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
75,10,67,X,1.0,0.08,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
76,10,54,O,-1.0,0.04,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
77,10,65,X,1.0,0.08,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
78,10,87,X,1.0,0.08,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
79,10,63,X,1.0,0.08,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
80,10,45,X,1.0,0.12,0.12827148185008103,-0.11321413216905461,0.5647887755185366,4.090877764754826
81,11,71,X,1.0,0.16,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
82,11,50,O,-1.0,0.12,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
83,11,64,O,-1.0,0.12,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
84,11,37,X,1.0,0.12,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
85,11,57,X,1.0,0.12,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
86,11,47,X,1.0,0.16,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
87,11,74,O,-1.0,0.16,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
88,11,23,X,1.0,0.16,0.2046519181291972,-0.02711060004574912,0.5465425428535257,4.150875278881618
89,12,39,X,1.0,0.2,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
90,12,61,X,1.0,0.2,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
91,12,76,O,-1.0,0.16,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
92,12,20,O,-1.0,0.16,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
93,12,58,O,-1.0,0.12,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
94,12,95,X,1.0,0.12,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
95,12,88,O,-1.0,0.08,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
96,12,81,X,1.0,0.12,0.16043308480746216,-0.03516426017611391,0.47228309305177796,4.0544203122456866
97,13,55,X,1.0,0.16,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
98,13,73,X,1.0,0.2,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
99,13,53,X,1.0,0.24,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
100,13,83,X,1.0,0.24,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
101,13,67,X,1.0,0.28,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
102,13,62,O,-1.0,0.24,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
103,13,45,X,1.0,0.28,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
104,13,57,X,1.0,0.28,0.3256061817519367,-0.03281620022607967,0.7995487619191408,4.135199889540672
105,14,62,O,-1.0,0.24,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
106,14,72,O,-1.0,0.24,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
107,14,87,X,1.0,0.28,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
108,14,18,O,-1.0,0.24,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
109,14,55,X,1.0,0.28,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
110,14,70,O,-1.0,0.24,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
111,14,76,O,-1.0,0.24,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
112,14,79,X,1.0,0.28,0.14609832182112667,-0.04100129298037953,0.454642739560869,4.022175470987956
113,15,79,X,1.0,0.32,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
114,15,60,O,-1.0,0.28,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
115,15,43,X,1.0,0.28,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
116,15,90,O,-1.0,0.24,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
117,15,34,O,-1.0,0.24,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
118,15,74,O,-1.0,0.24,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
119,15,67,X,1.0,0.24,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
120,15,69,X,1.0,0.28,0.2286477822603451,-0.05137119270188527,0.6407006623016464,4.033135917451647
