episode,update,turns,winner,x_reward,rolling_x_reward_50,loss,policy_loss,value_loss,entropy
30,4,55,X,1.0,0.2,0.2777284309267998,-0.014803285826928914,0.668170406948775,4.155348584055901
31,4,88,O,-1.0,0.16129032258064516,0.2777284309267998,-0.014803285826928914,0.668170406948775,4.155348584055901
32,4,67,X,1.0,0.1875,0.2777284309267998,-0.014803285826928914,0.668170406948775,4.155348584055901
33,5,55,X,1.0,0.21212121212121213,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
34,5,91,X,1.0,0.23529411764705882,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
35,5,77,X,1.0,0.2571428571428571,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
36,5,49,X,1.0,0.2777777777777778,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
37,5,97,X,1.0,0.2972972972972973,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
38,5,90,O,-1.0,0.2631578947368421,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
39,5,48,O,-1.0,0.23076923076923078,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
40,5,51,X,1.0,0.25,0.11935680411342117,-0.031690167573591076,0.38255950229035485,4.02327792512046
41,6,56,O,-1.0,0.21951219512195122,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
42,6,53,X,1.0,0.23809523809523808,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
43,6,64,O,-1.0,0.20930232558139536,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
44,6,71,X,1.0,0.22727272727272727,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
45,6,77,X,1.0,0.24444444444444444,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
46,6,101,X,1.0,0.2608695652173913,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
47,6,39,X,1.0,0.2765957446808511,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
48,6,56,O,-1.0,0.25,0.30900507596217924,-0.010988328657630417,0.721336918986506,4.067505531840855
49,7,67,X,1.0,0.2653061224489796,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
50,7,75,X,1.0,0.28,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
51,7,83,X,1.0,0.28,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
52,7,90,O,-1.0,0.24,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
53,7,61,X,1.0,0.24,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
54,7,49,X,1.0,0.24,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
55,7,59,X,1.0,0.24,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
56,7,42,O,-1.0,0.24,0.20450750458985567,-0.02194939377821154,0.5338026570777098,4.044442607296838
57,8,80,O,-1.0,0.24,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
58,8,75,X,1.0,0.24,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
59,8,68,O,-1.0,0.2,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
60,8,52,O,-1.0,0.16,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
61,8,58,O,-1.0,0.16,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
62,8,46,O,-1.0,0.12,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
63,8,91,X,1.0,0.16,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
64,8,48,O,-1.0,0.16,0.2604559105303552,-0.0339333716676467,0.6701212761302789,4.067135764492883
65,9,70,O,-1.0,0.16,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
66,9,30,O,-1.0,0.16,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
67,9,22,O,-1.0,0.12,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
68,9,67,X,1.0,0.16,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
69,9,60,O,-1.0,0.16,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
70,9,64,O,-1.0,0.16,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
71,9,89,X,1.0,0.16,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
72,9,40,O,-1.0,0.16,0.2672854366579226,-0.024308572257203714,0.6646785640290805,4.074527416910444
73,10,60,O,-1.0,0.12,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
74,10,44,O,-1.0,0.08,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
75,10,56,O,-1.0,0.04,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
76,10,49,X,1.0,0.04,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
77,10,78,O,-1.0,0.04,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
78,10,37,X,1.0,0.04,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
79,10,71,X,1.0,0.04,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
80,10,68,O,-1.0,0.0,0.4264218312455341,-0.01647690252866596,0.9679416138678789,4.107207685709
81,11,36,O,-1.0,0.0,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
82,11,79,X,1.0,0.0,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
83,11,70,O,-1.0,-0.04,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
84,11,33,X,1.0,-0.04,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
85,11,116,O,-1.0,-0.08,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
86,11,55,X,1.0,-0.08,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
87,11,64,O,-1.0,-0.12,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
88,11,61,X,1.0,-0.08,0.2444414459168911,-0.02253964827913377,0.612586061987612,3.9311940603786044
89,12,68,O,-1.0,-0.08,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
90,12,50,O,-1.0,-0.12,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
91,12,83,X,1.0,-0.08,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
92,12,33,X,1.0,-0.08,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
93,12,75,X,1.0,-0.04,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
94,12,77,X,1.0,-0.04,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
95,12,76,O,-1.0,-0.08,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
96,12,91,X,1.0,-0.08,0.28555533693482477,-0.012270537154917192,0.6753491995235285,3.9848721822102866
97,13,74,O,-1.0,-0.12,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
98,13,81,X,1.0,-0.08,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
99,13,58,O,-1.0,-0.12,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
100,13,55,X,1.0,-0.12,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
101,13,47,X,1.0,-0.12,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
102,13,56,O,-1.0,-0.12,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
103,13,38,O,-1.0,-0.16,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
104,13,20,O,-1.0,-0.2,0.12618730017649277,-0.02869295739219524,0.38944104633161,3.984026789665222
105,14,38,O,-1.0,-0.24,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
106,14,39,X,1.0,-0.2,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
107,14,86,O,-1.0,-0.2,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
108,14,42,O,-1.0,-0.24,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
109,14,56,O,-1.0,-0.24,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
110,14,37,X,1.0,-0.2,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
111,14,95,X,1.0,-0.16,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
112,14,56,O,-1.0,-0.16,0.40633685619104654,-0.08289002813398838,1.0598790887743235,4.071265958249569
113,15,96,O,-1.0,-0.2,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
114,15,64,O,-1.0,-0.2,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
115,15,51,X,1.0,-0.16,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
116,15,50,O,-1.0,-0.16,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
117,15,74,O,-1.0,-0.16,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
118,15,47,X,1.0,-0.16,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
119,15,74,O,-1.0,-0.16,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
120,15,58,O,-1.0,-0.16,0.18931533375547993,-0.012277155028035244,0.4818088866822008,3.93119568294949
