episode,update,turns,winner,x_reward,rolling_x_reward_50,loss,policy_loss,value_loss,entropy
1,1,11,X,1.0,1.0,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
2,1,9,X,1.0,1.0,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
3,1,8,O,-1.0,0.3333333333333333,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
4,1,7,X,1.0,0.5,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
5,1,12,O,-1.0,0.2,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
6,1,12,O,-1.0,0.0,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
7,1,23,X,1.0,0.14285714285714285,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
8,1,8,O,-1.0,0.0,0.8482373505830765,-0.04045053804293275,1.805432751774788,1.4028486609458923
9,2,33,X,1.0,0.1111111111111111,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
10,2,24,O,-1.0,0.0,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
11,2,37,X,1.0,0.09090909090909091,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
12,2,26,O,-1.0,0.0,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
13,2,10,O,-1.0,-0.07692307692307693,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
14,2,45,X,1.0,0.0,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
15,2,12,O,-1.0,-0.06666666666666667,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
16,2,7,X,1.0,0.0,0.34624926652759314,-0.12365317158401012,0.9825611710548401,2.1378150805830956
17,3,13,X,1.0,0.058823529411764705,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
18,3,20,O,-1.0,0.0,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
19,3,29,X,1.0,0.05263157894736842,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
20,3,45,X,1.0,0.1,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
21,3,22,O,-1.0,0.047619047619047616,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
22,3,9,X,1.0,0.09090909090909091,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
23,3,31,X,1.0,0.13043478260869565,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
24,3,32,O,-1.0,0.08333333333333333,0.47113414376508445,-0.06620982917957008,1.1125744543969631,1.8943257629871368
25,4,25,X,1.0,0.12,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
26,4,24,O,-1.0,0.07692307692307693,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
27,4,8,O,-1.0,0.037037037037037035,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
28,4,31,X,1.0,0.07142857142857142,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
29,4,17,X,1.0,0.10344827586206896,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
30,4,29,X,1.0,0.13333333333333333,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
31,4,15,X,1.0,0.16129032258064516,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
32,4,19,X,1.0,0.1875,0.48040269998212654,-0.0777417877689004,1.1570079723993938,2.0359493593374887
33,5,15,X,1.0,0.21212121212121213,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
34,5,53,X,1.0,0.23529411764705882,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
35,5,15,X,1.0,0.2571428571428571,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
36,5,14,O,-1.0,0.2222222222222222,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
37,5,7,X,1.0,0.24324324324324326,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
38,5,11,X,1.0,0.2631578947368421,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
39,5,30,O,-1.0,0.23076923076923078,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
40,5,18,O,-1.0,0.2,0.35069841022292775,-0.06715404087056716,0.8790008276700974,2.164796312650045
41,6,9,X,1.0,0.21951219512195122,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
42,6,21,X,1.0,0.23809523809523808,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
43,6,14,O,-1.0,0.20930232558139536,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
44,6,34,O,-1.0,0.18181818181818182,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
45,6,37,X,1.0,0.2,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
46,6,21,X,1.0,0.21739130434782608,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
47,6,23,X,1.0,0.23404255319148937,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
48,6,36,O,-1.0,0.20833333333333334,0.48296720907092094,0.030087950988672674,0.9451306164264679,1.9686048775911331
49,7,43,X,1.0,0.22448979591836735,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
50,7,15,X,1.0,0.24,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
51,7,9,X,1.0,0.24,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
52,7,9,X,1.0,0.24,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
53,7,9,X,1.0,0.28,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
54,7,22,O,-1.0,0.24,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
55,7,27,X,1.0,0.28,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
56,7,14,O,-1.0,0.28,0.46244393289089203,-0.07495306649555762,1.1216862748066585,2.3446143865585327
57,8,11,X,1.0,0.28,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
58,8,32,O,-1.0,0.28,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
59,8,9,X,1.0,0.28,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
60,8,7,X,1.0,0.32,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
61,8,9,X,1.0,0.32,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
62,8,17,X,1.0,0.36,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
63,8,16,O,-1.0,0.36,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
64,8,16,O,-1.0,0.32,0.4039441831409931,-0.04765063134254888,0.9492102935910225,2.301033318042755
65,9,7,X,1.0,0.36,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
66,9,16,O,-1.0,0.32,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
67,9,18,O,-1.0,0.28,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
68,9,39,X,1.0,0.32,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
69,9,15,X,1.0,0.32,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
70,9,11,X,1.0,0.32,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
71,9,11,X,1.0,0.36,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
72,9,9,X,1.0,0.36,0.39031760580837727,-0.05704037332907319,0.9371509626507759,2.1217500269412994
