episode,update,turns,winner,x_reward,rolling_x_reward_50,loss,policy_loss,value_loss,entropy,reference_kl
31,4,7,X,1.0,0.22580645161290322,1.1815767486890156,-0.010921389485398928,2.4007099668184915,1.3043840924898784,0.05186999713381132
32,4,30,O,-1.0,0.1875,1.1815767486890156,-0.010921389485398928,2.4007099668184915,1.3043840924898784,0.05186999713381132
33,5,21,X,1.0,0.21212121212121213,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
34,5,9,X,1.0,0.23529411764705882,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
35,5,31,X,1.0,0.2571428571428571,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
36,5,7,X,1.0,0.2777777777777778,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
37,5,16,O,-1.0,0.24324324324324326,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
38,5,14,O,-1.0,0.21052631578947367,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
39,5,7,X,1.0,0.23076923076923078,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
40,5,7,X,1.0,0.25,0.6373684704303741,-0.0040739045944064856,1.2910521924495697,1.3684806525707245,0.09601100720465183
41,6,13,X,1.0,0.2682926829268293,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
42,6,14,O,-1.0,0.23809523809523808,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
43,6,8,O,-1.0,0.20930232558139536,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
44,6,23,X,1.0,0.22727272727272727,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
45,6,22,O,-1.0,0.2,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
46,6,25,X,1.0,0.21739130434782608,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
47,6,7,X,1.0,0.23404255319148937,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
48,6,36,O,-1.0,0.20833333333333334,0.5140030980110168,-0.0068096766869227094,1.050202379624049,1.2687533895174663,0.08399106810490291
